id,disasterNumber,damagedStateAbbreviation,damagedZipCode,ownRent,residenceType,grossIncome,specialNeeds,tsaEligible,repairAssistanceEligible,replacementAssistanceEligible,personalPropertyEligible,ppfvl,censusBlockId,censusYear,tract_geoid
8a83f4a3-86d2-4f9f-b07a-0dca65513b22,4611,LA,70075,Owner,House/Duplex,100000.0,False,False,False,False,False,,220870302083006,2020.0,22087030208
e804695b-9807-4c75-abb9-01cda6107cda,4337,FL,34691,Renter,Apartment,20000.0,False,True,False,False,False,0.0,121010304082002,2010.0,12101030408
aeddc372-8992-48c3-a464-36076086ceb2,4586,TX,75156,Owner,Mobile Home,40000.0,False,False,False,False,False,525.82,482139509042085,2020.0,48213950904
868facc1-de29-4ac7-a3a7-95b3634ffb91,4337,FL,33304,Owner,House/Duplex,47200.0,False,False,False,False,False,,120110409022015,2010.0,12011040902
5117f701-7211-4685-a57e-67d7bc473404,4611,LA,70397,Owner,House/Duplex,60000.0,False,False,False,False,False,,221090014002039,2020.0,22109001400
98efaf8f-a902-498f-9f60-ec60c58f709b,4611,LA,70126,Owner,House/Duplex,42576.0,False,True,True,False,False,0.0,220710017011012,2020.0,22071001701
661cb847-c4d1-40bb-8aa1-10a843673bc9,4337,FL,33023,Owner,House/Duplex,13000.0,False,False,False,False,False,,120111007004005,2010.0,12011100700
ae49510f-d5ba-4f6c-9dac-233de9709988,4337,FL,33990,Renter,House/Duplex,0.0,False,False,False,False,False,,120710104051025,2010.0,12071010405
1af5d790-ae23-45bc-962d-c909ccae4747,4559,LA,71303,Owner,House/Duplex,20639.0,True,False,False,False,False,,220790105012056,2020.0,22079010501
296c4baa-9013-4867-9188-aab4008febbe,4337,FL,33150,Renter,Apartment,28000.0,False,False,False,False,False,,120860019012008,2010.0,12086001901
ef058aec-682b-49fa-b18f-9180a5251dfa,4586,TX,77083,Owner,House/Duplex,30000.0,False,False,False,False,False,,481576726031018,2020.0,48157672603
66e4c2bd-635b-48d2-aac9-3a21cf479b33,4611,LA,70124,Owner,House/Duplex,120000.0,False,False,False,False,False,,220710133011003,2020.0,22071013301
4884b540-b485-42d4-a2a1-313de2725883,4337,FL,32829,Renter,Apartment,32000.0,False,True,False,False,False,,120950167341001,2010.0,12095016734
3a20111c-bf5a-4b8e-920f-3b676725b22e,4337,FL,32955,Renter,House/Duplex,45000.0,False,False,False,False,False,0.0,120090631054018,2010.0,12009063105
080f86bc-53d8-46b1-9a10-63d208755e21,4586,TX,77705,Renter,House/Duplex,9412.0,False,False,False,False,False,,482450023005001,2020.0,48245002300
21cd1ce8-eb10-46d7-afde-9f6a2bfcbc26,4586,TX,77058,Renter,Apartment,32000.0,False,False,False,False,False,,482013413022009,2020.0,48201341302
ababb6bc-4c74-471a-92f7-5b6b3ab90921,4611,LA,70127,Renter,House/Duplex,,False,True,False,False,False,0.0,220710017234003,2020.0,22071001723
f4c7ddb3-4f68-4482-90ca-8d9548eab023,4611,LA,70072,Renter,Apartment,11736.0,False,False,False,False,True,0.0,220510268001005,2020.0,22051026800
3b99ecee-163f-4260-a74a-98ce2a82b4fe,4332,TX,77084,Renter,Other,14628.0,False,False,False,False,False,,482015405021004,2010.0,48201540502
16843ca9-f714-48b3-b2c1-5b12c53b8928,4332,TX,77904,Owner,House/Duplex,140000.0,False,False,False,False,False,,484690015042000,2010.0,48469001504
d1ad30df-fc85-455d-80ea-7e7aee5b4805,4332,TX,77074,Owner,Condo,54000.0,False,False,False,False,False,0.0,482014229001010,2010.0,48201422900
d6069ed3-e855-4c11-9a4a-f7f7bea9926c,4337,FL,32068,Owner,House/Duplex,25000.0,False,False,False,False,False,,120190301032022,2010.0,12019030103
ec202277-5430-4448-98b7-5df7f1e263e3,4337,FL,33312,Owner,House/Duplex,,False,False,False,False,False,,120110431002026,2010.0,12011043100
3605be70-b6f5-4fd9-9e27-5f20a2b25060,4586,TX,77901,Renter,House/Duplex,,False,False,False,False,False,,484690003012027,2020.0,48469000301
cedb7505-3548-4b2d-a749-18fd4b61b647,4337,FL,32208,Renter,Apartment,14600.0,False,False,False,False,False,0.0,120310115002013,2010.0,12031011500
15f69cbb-d381-4b06-9c47-fbdc55fcb0e6,4337,FL,33325,Renter,Townhouse,,False,True,False,False,False,,120110702052019,2010.0,12011070205
061cab8b-fb3e-43d3-9753-ac33426f4b72,4337,FL,33935,Renter,House/Duplex,,False,False,False,False,False,,120510004011028,2010.0,12051000401
a3aba0fb-db56-4379-bce2-d15a86fa0f1a,4337,FL,33844,Owner,House/Duplex,37212.0,False,False,False,False,False,,121050124101055,2010.0,12105012410
33b4f78e-331c-419b-83d9-55643928cdb0,4337,FL,34108,Owner,House/Duplex,,False,False,False,False,False,,120210101104000,2010.0,12021010110
fdd35f19-74eb-4216-a657-afffca4ff7c2,4337,FL,32218,Owner,House/Duplex,55000.0,False,True,False,False,False,,120310102012037,2010.0,12031010201
43a92898-32bf-4412-b308-ac1768597b15,4586,TX,77083,Owner,House/Duplex,26100.0,False,False,False,False,False,,481576726043001,2020.0,48157672604
7d7ef0a3-acd7-47a5-9aea-e9c12d87846d,4337,FL,32937,Owner,Townhouse,33000.0,False,False,False,False,False,0.0,120090664002017,2010.0,12009066400
2de6e6a2-67b4-4874-b460-ce5abf683a7a,4399,FL,32351,Owner,House/Duplex,25200.0,False,False,False,False,False,0.0,120390208001047,2010.0,12039020800
3afebb02-4e1c-4824-94d4-851c743fd9cb,4586,TX,78640,Owner,Mobile Home,17800.0,False,False,False,False,False,,482090109192012,2020.0,48209010919
a92e5d1d-39cb-4121-9095-6c0bef5b9fbd,4337,FL,32771,Renter,Apartment,18420.0,False,False,False,False,False,0.0,121170202021002,2010.0,12117020202
4155cac6-5cb8-4c81-8de0-2e6027378b81,4337,FL,33178,Renter,Apartment,50000.0,False,True,False,False,False,,120860090343034,2010.0,12086009034
623ec319-c993-4b07-89d0-4abd6486504e,4337,FL,33487,Owner,Condo,,False,False,False,False,False,,120990074072004,2010.0,12099007407
9ac2d956-3e87-43f3-abcc-a18ea60e6a9e,4337,FL,33032,Renter,Apartment,24000.0,False,False,False,False,False,,120860104002123,2010.0,12086010400
67344f32-845c-4d23-8778-6ef7d1aefe53,4332,TX,77088,Owner,House/Duplex,30000.0,False,False,False,False,False,0.0,482015327001005,2010.0,48201532700
eae30d2e-9cf1-4669-b7ad-3d754422bcd2,4332,TX,77090,Renter,Apartment,14000.0,False,False,False,False,False,,482015503013004,2010.0,48201550301
502ceac6-2a21-4528-a02a-1c702aca507e,4337,FL,32168,Renter,Apartment,120000.0,False,False,False,False,False,,121270829023034,2010.0,12127082902
e6e6a806-ffe4-46a0-9ee1-1544511fcde6,4337,FL,33013,Renter,House/Duplex,21000.0,False,False,False,False,False,,120860006044004,2010.0,12086000604
669d9714-bb85-4102-93ee-c2a960c94776,4559,LA,70601,Owner,House/Duplex,50448.0,False,False,False,False,False,,220190008002015,2020.0,22019000800
897614e1-1a41-4a7f-a352-e5ee072da2c6,4611,LA,70373,Owner,House/Duplex,164000.0,False,False,False,False,False,,220570216022009,2020.0,22057021602
7e7ec190-da28-4459-ac55-b833d9854917,4611,LA,70452,Renter,House/Duplex,51840.0,False,False,False,False,False,,221030407141057,2020.0,22103040714
f8ee76d8-d311-4af4-8b47-8db46affefe9,4337,FL,33160,Owner,Condo,93000.0,False,False,False,False,False,,120860001323002,2010.0,12086000132
262c7040-7bd7-4c3b-9e92-00ca32f22078,4337,FL,32258,Owner,House/Duplex,97000.0,False,False,False,False,False,,120310168063013,2010.0,12031016806
8915e318-f539-4365-a144-b917ab27e5f7,4337,FL,33157,Renter,Other,,False,True,False,False,False,,120860102071025,2010.0,12086010207
415ba9cd-aa2d-4f91-aff0-b69446b14217,4337,FL,33567,Owner,House/Duplex,60000.0,False,False,False,False,False,,120570124033014,2010.0,12057012403
9d23bf71-7c44-41cd-89af-3a12f3c4973c,4611,LA,70072,Renter,House/Duplex,85000.0,False,True,False,False,False,300.0,220510268001007,2020.0,22051026800
4175779b-6128-4231-b693-ac98ac613dc4,4337,FL,34746,Renter,Apartment,,False,False,False,False,False,0.0,120970408041067,2010.0,12097040804
90cd334d-7ef8-4537-b96c-aaff1fdd400a,4337,FL,33015,Renter,Apartment,,False,False,False,False,False,,120860119001000,2010.0,12086011900
f1da6c96-9da0-4f06-9d40-6a69909f68db,4337,FL,34104,Renter,Apartment,14000.0,False,False,False,False,False,0.0,120210105051006,2010.0,12021010505
4ded7170-1e87-4ebb-9de6-bf6d93cd471c,4611,LA,70079,Owner,House/Duplex,0.0,False,False,False,False,False,,220890625001001,2020.0,22089062500
54cfa71b-03b5-4906-9b62-669ed7e89c9e,4611,LA,70433,Owner,House/Duplex,50000.0,False,True,False,False,False,,221030406011011,2020.0,22103040601
898ac6ee-c02c-4618-a0d4-ff23884a717d,4611,LA,70085,Owner,Mobile Home,17460.0,False,False,True,False,False,0.0,220870301042006,2020.0,22087030104
eaa1e09d-81c1-41cf-80c0-b1670f470935,4337,FL,32920,Owner,Townhouse,100000.0,False,False,False,False,False,,120090686022005,2010.0,12009068602
0da36792-ca17-4188-afbe-53507c7af8e0,4337,FL,34231,Renter,House/Duplex,,False,True,False,False,False,,121150018042043,2010.0,12115001804
1014e63d-e589-4bc4-83d2-5a3012a8d337,4611,LA,70785,Owner,Mobile Home,9600.0,False,False,True,False,True,551.62,220630402021028,2020.0,22063040202
1e31a6df-e0e1-4a66-9880-1404aeedc790,4332,TX,78942,Owner,House/Duplex,29700.0,False,False,False,False,False,0.0,482870003002094,2010.0,48287000300
eb722ea0-16a8-4fd0-abfd-a76a9ae9ce57,4332,TX,77084,Renter,Apartment,,False,True,False,False,False,0.0,482015418001001,2010.0,48201541800
c56d1053-2966-4be4-adf5-0a30d2b5619e,4332,TX,77004,Renter,Apartment,1500.0,False,True,False,False,False,0.0,482013128001009,2010.0,48201312800
4484b5db-87b6-46a0-872d-e754163af27c,4337,FL,33908,Renter,Condo,,False,False,False,False,False,,120710019062062,2010.0,12071001906
c2d0ebec-eb17-4492-97d4-61f03adc845f,4611,LA,70301,Owner,House/Duplex,,False,False,False,False,False,0.0,220570220002010,2020.0,22057022000
a76d433b-8871-4510-9a34-808988ce876a,4337,FL,33128,Renter,Apartment,,False,False,False,False,False,,120860036021008,2010.0,12086003602
555cae1b-4c62-4f65-9a98-7f6b61964ce6,4337,FL,33612,Renter,Apartment,12000.0,False,True,False,False,False,0.0,120570108151004,2010.0,12057010815
cc3dc019-cba9-47ad-bf02-418ba19cb360,4337,FL,34105,Owner,House/Duplex,30000.0,True,True,False,False,False,,120210104182021,2010.0,12021010418
3c4e6692-8da0-4360-af89-46c816ed1d39,4337,FL,34771,Owner,House/Duplex,76000.0,False,False,False,False,False,,120970437002043,2010.0,12097043700
3de46d0d-7a9d-4eb3-914a-0a37b5c29741,4611,LA,70435,Renter,House/Duplex,18000.0,False,True,False,False,False,0.0,221030402051014,2020.0,22103040205
5da8555c-f387-43b3-a4b8-d3fdf41926c9,4337,FL,33015,Owner,House/Duplex,,False,True,False,False,False,0.0,120860093132028,2010.0,12086009313
171a07fd-d875-45b7-b795-10c25c2af5f0,4337,FL,33063,Owner,House/Duplex,,False,False,False,False,False,,120110202111002,2010.0,12011020211
20e3cd0c-6afd-46b5-80b5-234f4035d54c,4586,TX,76164,Renter,House/Duplex,20000.0,False,False,False,False,False,,484391003002017,2020.0,48439100300
d5d94413-c330-4c17-97d5-6ac8b21ffb63,4586,TX,76044,Owner,House/Duplex,65000.0,False,False,False,False,False,3506.24,482511302132012,2020.0,48251130213
6659f452-ea8e-4159-902d-cd25c8148f6a,4586,TX,75104,Owner,House/Duplex,,False,False,False,False,False,,481130165241005,2020.0,48113016524
c6ce6d41-c1c5-41d4-9216-ddf7f0f24c74,4332,TX,77479,Owner,Other,,False,False,False,False,False,,481576739011023,2010.0,48157673901
38579fdc-c5b5-4f52-a536-08355d9faab6,4332,TX,77531,Renter,House/Duplex,20400.0,False,True,False,False,False,0.0,480396638004001,2010.0,48039663800
4bd0b8cd-2963-4109-8973-5df6ff7424f3,4337,FL,34689,Owner,Condo,27000.0,False,False,False,False,False,,121030275022032,2010.0,12103027502
e057a6ad-397b-4b57-b64e-c06804bd8def,4337,FL,33015,Renter,Apartment,0.0,False,True,False,False,False,,120860123001024,2010.0,12086012300
0f93f354-b690-4303-a1c2-3d9a833879a8,4337,FL,33321,Owner,House/Duplex,40000.0,False,True,False,False,False,,120110204062024,2010.0,12011020406
241883b6-42c1-487a-acbd-6656da666043,4399,FL,32407,Renter,Apartment,50000.0,False,False,False,False,False,,120050027043082,2010.0,12005002704
07e1c7ef-7d63-4217-9589-cad9a3c5d538,4559,LA,70611,Owner,House/Duplex,46000.0,False,False,False,False,False,0.0,220190022061025,2020.0,22019002206
6a156850-dc74-4ef5-a2f4-0f0dda115f61,4611,LA,70127,Renter,Apartment,9768.0,False,True,False,False,False,0.0,220710017483015,2020.0,22071001748
df3ad33f-dc40-4887-8c1b-006ce78b209c,4337,FL,33637,Renter,Mobile Home,30160.0,False,True,False,False,False,,120570102041014,2010.0,12057010204
2c559cfd-e002-4abd-aef2-e5276c6605e7,4337,FL,33604,Renter,House/Duplex,21000.0,False,False,False,False,True,5100.0,120570008001004,2010.0,12057000800
35cd92dc-b690-4e6e-998f-b008837b76a0,4337,FL,32837,Owner,House/Duplex,,False,True,False,False,False,,120950170151023,2010.0,12095017015
fbe349da-5841-4e77-aedd-af9552196d08,4337,FL,34114,Owner,Other,40000.0,False,False,False,False,False,,120210111061002,2010.0,12021011106
4242f75c-db72-4382-a658-96ae0f665272,4337,FL,33165,Renter,House/Duplex,25000.0,False,False,False,False,False,,120860085012001,2010.0,12086008501
1250082b-b31e-4781-a2f1-7e760cd79333,4337,FL,33844,Renter,Apartment,,False,False,False,False,False,,121050141051037,2010.0,12105014105
e4338e77-5b4f-4e9c-b71f-45a160766517,4337,FL,33624,Renter,Apartment,30000.0,False,False,False,False,False,,120570114172009,2010.0,12057011417
0338169f-34f3-496b-ab96-b77b9825149e,4337,FL,33125,Renter,Apartment,95000.0,False,True,False,False,False,,120860051043003,2010.0,12086005104
23964627-384f-4539-9929-b21db28d4c09,4337,FL,33406,Renter,Condo,50000.0,False,True,False,False,False,341.7,120990041013005,2010.0,12099004101
a7111085-a5fb-4e98-9a29-28f79785c169,4611,LA,70455,Owner,House/Duplex,53819.0,False,False,True,False,False,0.0,221059537023019,2020.0,22105953702
7ede9d86-2f05-45d8-8dfe-185b727d2f06,4332,TX,77990,Owner,Mobile Home,15600.0,False,False,False,False,False,0.0,483919504002082,2010.0,48391950400
17c0b7bd-2d0e-4396-b832-a50b4b80a189,4332,TX,77088,Renter,Apartment,10000.0,False,True,False,False,False,0.0,482015330001001,2010.0,48201533000
a729e056-8841-4692-a9b4-04c6654601a0,4337,FL,33142,Renter,House/Duplex,22000.0,False,True,False,False,True,341.7,120860017033062,2010.0,12086001703
0e2ca03e-b8fc-448e-b17c-3d9e9f3ab6cb,4337,FL,33319,Renter,House/Duplex,17000.0,False,False,False,False,False,,120110601262016,2010.0,12011060126
65823531-c7f0-4ce5-acbc-8b9296d0d64d,4332,TX,77546,Owner,House/Duplex,83000.0,False,False,False,False,False,0.0,482013506012012,2010.0,48201350601
e3c70a05-10b6-45c0-897a-f4e790d980c5,4332,TX,77093,Renter,Apartment,17000.0,True,True,False,False,False,0.0,482012210001015,2010.0,48201221000
2563cb9b-6794-4004-bbe3-ff2182572ad2,4337,FL,33142,Renter,Apartment,,False,True,False,False,False,,120860017021012,2010.0,12086001702
18cb2a7e-e536-4328-9ab7-78a60e512b1a,4337,FL,33912,Owner,House/Duplex,130000.0,False,False,False,False,False,0.0,120710401132007,2010.0,12071040113
06c888c0-eb0b-40f8-9955-fa337c3257ee,4586,TX,78208,Renter,Assisted Living Facility,7428.0,False,False,False,False,False,,480291307001003,2020.0,48029130700
425af9c3-4a2e-4b89-a5f9-decf1d9b7c99,4586,TX,75961,Renter,House/Duplex,34000.0,False,False,False,False,False,,483479510022009,2020.0,48347951002
0b1613e2-279d-4ff3-8ec5-7aff33867136,4611,LA,70805,Renter,House/Duplex,16000.0,False,False,False,False,False,,220330007023003,2020.0,22033000702
e4baa437-e9f7-4aa4-86cb-b18e322add4e,4611,LA,70301,Owner,House/Duplex,49000.0,False,False,False,False,False,,220570207022011,2020.0,22057020702
393b7881-8f56-4da4-a9ab-1fc0ff1357c8,4332,TX,77019,Renter,Apartment,21000.0,False,True,False,False,False,,482014101001031,2010.0,48201410100
aa3c5b32-0793-47aa-bd76-1baa52c4ed3e,4337,FL,33168,Renter,House/Duplex,30000.0,False,False,False,False,False,,120860003082011,2010.0,12086000308
c248d949-8e3a-4074-8342-b910a1169b7e,4337,FL,33321,Owner,House/Duplex,29000.0,False,False,False,False,False,,120110204062015,2010.0,12011020406
7c500d13-6243-4905-9239-a8083e27feb3,4337,FL,34109,Owner,House/Duplex,,False,False,False,False,False,,120210104172010,2010.0,12021010417
01edade6-8d71-49c2-81af-82d74ba6268f,4611,LA,70301,Owner,House/Duplex,,False,False,True,False,False,537.43,220570219023005,2020.0,22057021902
159fdeb7-8326-4167-81d2-db9c2761ef09,4337,FL,34234,Renter,Townhouse,80000.0,False,False,False,False,False,,121150010001008,2010.0,12115001000
b2fecf8b-8273-48ca-bfaf-4ff520fe3710,4337,FL,33463,Owner,Mobile Home,,False,False,False,False,False,0.0,120990047053000,2010.0,12099004705
c82ccdae-ba25-496e-879e-027df554ba84,4337,FL,33027,Owner,House/Duplex,24500.0,False,False,False,False,False,0.0,120111103253009,2010.0,12011110325
c4305354-fd3f-4503-88d5-d58eb86efc98,4399,FL,32413,Owner,House/Duplex,25400.0,False,True,False,False,False,0.0,120050027012098,2010.0,12005002701
ef0420e9-917f-4f95-9796-4bd3bd875c19,4611,LA,70116,Renter,House/Duplex,,False,False,False,False,False,0.0,220710135012012,2020.0,22071013501
03c4e05e-4395-461b-8c2c-3b06d8244ad1,4611,LA,70345,Renter,House/Duplex,,False,False,False,False,False,0.0,220570211021031,2020.0,22057021102
fcc63c57-495a-4b9d-b7ae-48c1c4560d09,4337,FL,33140,Owner,House/Duplex,,False,False,False,False,False,,120860039062009,2010.0,12086003906
be717d69-0b00-4622-adef-3a0bc5f75f10,4337,FL,33157,Owner,House/Duplex,,False,False,False,False,False,,120860082094007,2010.0,12086008209
ce8e225f-a9ad-4147-9dee-fb45434489d5,4337,FL,33133,Owner,House/Duplex,200000.0,False,True,False,False,False,,120860069002013,2010.0,12086006900
d47ff193-72ce-4ad2-83a7-c9d72ec8a3f3,4337,FL,33036,Renter,Condo,60000.0,False,False,False,False,False,,120879708001039,2010.0,12087970800
0b91ac10-d9db-4e7f-b435-c98cd36bbfcf,4332,TX,77477,Renter,Apartment,68000.0,False,False,False,False,False,,481576714001017,2010.0,48157671400
3a04505b-5734-4f4a-bf88-e9230fb40814,4337,FL,33186,Renter,Condo,,False,True,False,False,False,,120860195004003,2010.0,12086019500
a3d9df47-ee40-4c65-94c1-ea1ce063e338,4337,FL,32909,Owner,House/Duplex,55000.0,False,False,False,False,False,,120090713402043,2010.0,12009071340
9fc38722-2b97-452e-8a93-3a00c7fdfe20,4559,LA,71446,Owner,House/Duplex,0.0,False,False,False,False,False,,221159509022000,2020.0,22115950902
9dab678d-b372-4efd-a29c-d806824607b2,4586,TX,78602,Owner,House/Duplex,150000.0,False,False,False,False,False,,480219504021015,2020.0,48021950402
7c2a0cb0-0529-4530-8710-36cd50d40169,4586,TX,78069,Owner,Mobile Home,30000.0,False,False,False,False,False,0.0,480291620032003,2020.0,48029162003
6e7b19d2-c914-40c4-a969-c0db66b4b075,4611,LA,70062,Renter,Apartment,12000.0,False,True,False,False,True,3168.99,220510283003021,2020.0,22051028300
ce924e60-843f-4143-b60d-a6125ef6741a,4611,LA,70726,Renter,House/Duplex,20000.0,False,False,False,False,False,,220630408141004,2020.0,22063040814
5c2dc978-7106-4f42-906a-31b9f2930692,4611,LA,70124,Owner,House/Duplex,,False,True,False,False,False,0.0,220710076041025,2020.0,22071007604
02fccf30-a325-4aec-8187-c8a33ac2aff3,4332,TX,77505,Renter,House/Duplex,20000.0,False,False,False,False,False,,482013421002005,2010.0,48201342100
050a19a5-b9e3-4db6-91b3-b6b589f5cf76,4337,FL,32137,Owner,House/Duplex,100000.0,False,False,False,False,False,,120350601053024,2010.0,12035060105
cb5c358a-0b52-4ea5-a944-080b7f46a8f4,4337,FL,33761,Owner,House/Duplex,29520.0,False,False,True,False,False,0.0,121030268122008,2010.0,12103026812
3e1ab8a0-0d19-4d2d-b695-6192d83ecfe8,4337,FL,32811,Renter,Condo,32000.0,False,False,False,False,False,,120950146071010,2010.0,12095014607
b6783965-f7e8-4a53-839a-533d0b341e05,4337,FL,33610,Owner,House/Duplex,,False,False,False,False,False,,120570018001019,2010.0,12057001800
3154220b-aa6c-4496-9921-23302eaffa91,4337,FL,32653,Renter,Apartment,28000.0,False,False,False,False,False,,120010018033000,2010.0,12001001803
3345a3cc-2213-4aec-a771-501d9856dd5d,4337,FL,34731,Owner,Other,10800.0,False,True,False,False,False,0.0,120690304051021,2010.0,12069030405
9502a8ed-ea4f-499f-94ab-186d2a907bf2,4337,FL,33014,Renter,Other,2000.0,False,True,False,False,False,,120860093061025,2010.0,12086009306
c7c4379b-d362-48d3-b39e-cc065cb23f59,4337,FL,33415,Owner,Townhouse,17000.0,False,False,False,False,False,,120990040112005,2010.0,12099004011
01e3d5e7-7462-4a5e-8215-70602285da19,4337,FL,33016,Owner,Townhouse,22000.0,False,True,False,False,False,0.0,120860138003001,2010.0,12086013800
6a1e338a-b213-4ed4-95ae-5c8f2b79342f,4337,FL,33189,Owner,House/Duplex,7200.0,False,False,False,False,False,0.0,120860106091002,2010.0,12086010609
798213cf-c66d-40bc-9ec1-b571429c1f3e,4332,TX,77320,Renter,Mobile Home,7000.0,False,False,False,False,False,0.0,484717905002032,2010.0,48471790500
c024fa99-ff5b-4cf4-a20a-8183aed8bfa9,4337,FL,33157,Owner,House/Duplex,65000.0,False,True,False,False,False,,120860083063026,2010.0,12086008306
69d59560-45ce-43b4-bc52-2862a61da901,4337,FL,33884,Renter,Apartment,50000.0,False,False,False,False,False,,121050141232019,2010.0,12105014123
e78e3a87-a323-40a6-911f-e22e098bf80b,4332,TX,77708,Renter,Apartment,24000.0,False,False,False,False,False,,482450002002016,2010.0,48245000200
39d1deec-7e0d-458a-b8dd-87bc0cea7c20,4332,TX,77545,Renter,House/Duplex,30000.0,False,True,False,False,False,0.0,481576709021007,2010.0,48157670902
1e464930-0ce7-4a43-9a41-3dfa06d48b9b,4337,FL,33442,Renter,Apartment,21000.0,False,True,False,False,False,,120110104071000,2010.0,12011010407
2d1f9ca9-f6ba-403a-99fc-ae567154929c,4611,LA,70123,Owner,House/Duplex,74200.0,False,True,False,False,False,,220510239041003,2020.0,22051023904
c3f72e21-9400-4c81-959d-32fd22ea580d,4332,TX,77520,Owner,House/Duplex,150000.0,False,False,True,False,False,1530.04,482012539002025,2010.0,48201253900
517870ab-488c-4b92-adf0-c8b34fe25060,4337,FL,33813,Owner,House/Duplex,19056.0,False,False,True,False,False,0.0,121050148031009,2010.0,12105014803
cefe7705-6f49-4e6b-9009-d5832dc20f9e,4337,FL,33781,Renter,Apartment,,False,False,False,False,False,,121030249024018,2010.0,12103024902
060e0868-d572-40d1-975e-16f493846805,4337,FL,33068,Renter,Apartment,9000.0,False,False,False,False,False,,120110204043000,2010.0,12011020404
21d93797-0ed9-4802-aa65-f746078b95d6,4337,FL,32714,Owner,House/Duplex,0.0,False,False,False,False,False,,121170217061020,2010.0,12117021706
ee4a954e-7860-4d6d-b7fa-a1fd3bc471e7,4611,LA,70043,Owner,House/Duplex,80000.0,False,True,False,False,False,,220870302072024,2020.0,22087030207
3cab7a65-034b-4ce7-929f-f280fb4c40d8,4337,FL,33155,Owner,House/Duplex,10716.0,False,False,False,False,False,,120860089014021,2010.0,12086008901
b7859020-747c-4c5c-a392-6901f84be5d0,4337,FL,32784,Renter,House/Duplex,,False,False,False,False,False,0.0,120690301052114,2010.0,12069030105
f7a3abd2-75bb-4ced-a914-d130ad78a121,4337,FL,33020,Renter,Apartment,22000.0,False,False,False,False,False,,120110805004024,2010.0,12011080500
de6c9403-5ed9-43f1-a86a-e88352f13c11,4337,FL,34207,Renter,Apartment,17000.0,False,False,False,False,False,,120810003061011,2010.0,12081000306
212cffa6-fecc-45d9-ad60-68825b19bf0d,4559,LA,71360,Renter,House/Duplex,12070.0,False,False,False,False,True,86.64,220790117002016,2020.0,22079011700
aac09bc9-2911-402c-8430-9a6b830a8e75,4332,TX,77327,Owner,House/Duplex,36000.0,False,True,True,False,True,6801.07,482917006002027,2010.0,48291700600
282733b3-7229-4fa4-8f22-d924c6b6165f,4337,FL,33133,Renter,Apartment,,False,True,False,False,False,,120860068023028,2010.0,12086006802
3bef2b2c-b77f-4f32-a7cc-4ab7422109dc,4337,FL,34689,Owner,House/Duplex,300000.0,False,True,False,False,False,,121030275014025,2010.0,12103027501
692fa855-f453-4f76-acf8-3074e7bbfc3b,4337,FL,33157,Renter,Apartment,24000.0,False,False,False,False,False,0.0,120860102072015,2010.0,12086010207
a903f7eb-56d0-4df7-a714-d184866f1120,4337,FL,32926,Renter,Other,14000.0,False,False,False,False,False,,120090625003030,2010.0,12009062500
414ff928-ef28-4cb5-9e02-107879f6731d,4332,TX,77407,Owner,House/Duplex,88000.0,False,True,True,False,False,7851.28,481576729001009,2010.0,48157672900
77028de2-f33d-4020-b866-91c87069326e,4337,FL,33068,Owner,House/Duplex,28000.0,False,False,False,False,False,,120110205022027,2010.0,12011020502
9ef7be47-12f6-47a8-b452-388c3487d7bc,4337,FL,33912,Owner,Mobile Home,40000.0,False,False,False,False,False,0.0,120710016022012,2010.0,12071001602
beed5790-5db3-493f-91e6-2bee1c4f378c,4611,LA,70127,Renter,House/Duplex,1700.0,False,True,False,False,True,870.13,220710017361015,2020.0,22071001736
a4b43530-2749-4c1d-892b-c36601d4fbd1,4611,LA,70544,Renter,Apartment,65000.0,False,False,False,False,False,0.0,220450316006014,2020.0,22045031600
ee1c3db1-d4b0-407d-bf99-78f36958484a,4332,TX,77703,Renter,House/Duplex,90000.0,False,True,False,False,False,0.0,482450006002026,2010.0,48245000600
40ea44c4-16e2-4681-b61a-0b1bab59620a,4337,FL,33584,Renter,Apartment,16000.0,False,False,False,False,False,0.0,120570121063026,2010.0,12057012106
aaa0d13b-ae7e-4c38-9f08-5c26e21c333a,4337,FL,33032,Renter,Townhouse,30000.0,False,False,False,False,False,,120860105006000,2010.0,12086010500
f63b36f5-f845-4652-9f3e-a0ec2d972f70,4337,FL,33321,Owner,House/Duplex,60000.0,False,True,False,False,False,,120110204152005,2010.0,12011020415
ec28c616-fc04-4483-ba90-4f474ebd514b,4337,FL,33027,Owner,House/Duplex,25000.0,False,False,False,False,False,,120111103254056,2010.0,12011110325
d0a982fc-2614-47c2-b7bd-9c283553c8c0,4399,FL,32409,Renter,Other,,False,False,False,False,False,0.0,120050002021309,2010.0,12005000202
2bd9b485-4277-495c-8c1a-1fb1acfb030d,4332,TX,77077,Renter,Apartment,23540.0,False,False,False,False,False,0.0,482014514011007,2010.0,48201451401
ac216fa2-6155-4554-8f66-ccc0db5169c4,4332,TX,77581,Renter,House/Duplex,,False,False,False,False,False,0.0,480396602003007,2010.0,48039660200
0492ab43-3f0e-43a5-8ab2-f77a8e690159,4332,TX,77630,Owner,House/Duplex,2800.0,False,False,False,False,False,,483610207002012,2010.0,48361020700
754943f3-6c26-4233-b0dd-6a7ffd701ff6,4337,FL,32011,Renter,Mobile Home,14650.0,False,True,False,False,False,0.0,120890505024000,2010.0,12089050502
